Geo Point,Geo Shape,MUNICIPIO,ISO 3166-3 Area code
"21.02730563218825, -98.36354664585207","{""coordinates"":[[[-98.31670417046696,21.088606910417482],[-98.31732902987507,21.088111620004714],[-98.31882588956152,21.088779820426776],[-98.31910332013298,21.089239749636345],[-98.3202680804628,21.089288219767756],[-98.32118735036161,21.089080680414085],[-98.32247519974398,21.089137249997073],[-98.32403004955175,21.089974249802832],[-98.32661349039842,21.09222714979291],[-98.32701753954807,21.092702180246654],[-98.32799494956097,21.092237879920155],[-98.32923740048945,21.092074659749137],[-98.33028282035397,21.092336170115203],[-98.33172958034878,21.092088460226954],[-98.3316928803798,21.093043999874336],[-98.32960380035813,21.09724702004576],[-98.32970124955867,21.09832832002979],[-98.33111614026006,21.09941883027975],[-98.33050705961284,21.099787029844535],[-98.33056184967433,21.10072593986379],[-98.33095401995568,21.102022799972715],[-98.33074554967047,21.10375695016576],[-98.33113448035014,21.104550689855014],[-98.33040914962838,21.105155849833164],[-98.33071671009509,21.10603419982519],[-98.33011390984281,21.10674435015316],[-98.33061528999986,21.107533140063836],[-98.32936896980605,21.10816322993996],[-98.32974886024458,21.109080380201515],[-98.3286541999742,21.109471889884876],[-98.3284260301762,21.110435230166203],[-98.32937778027906,21.111577429974233],[-98.32987347999988,21.111831339594445],[-98.3309390600498,21.110911059689794],[-98.33138887953572,21.11117717025975],[-98.33282685989715,21.11041344971875],[-98.33428966041163,21.109789680318368],[-98.33753452024182,21.10784091970353],[-98.33902451045223,21.106677920463525],[-98.34004645020056,21.10642144970733],[-98.34248634972914,21.10549482029285],[-98.3398782603061,21.10043246015159],[-98.34378904969445,21.09709408979355],[-98.34560474989058,21.100038919817816],[-98.34653516993603,21.099692689655253],[-98.34703802032506,21.098855120315367],[-98.35031425043748,21.097726979699626],[-98.35052311003085,21.098123020024875],[-98.35150123013071,21.09814865994007],[-98.35176528954017,21.098999489634007],[-98.35280615039397,21.098529910075268],[-98.35300608974194,21.09898397032883],[-98.35197816995522,21.099437949906363],[-98.35265048982913,21.099962309646013],[-98.35298607995072,21.100592420293093],[-98.35431911020102,21.10135450994117],[-98.35453370980251,21.102458799722033],[-98.35533886008805,21.102232340176318],[-98.35714349040724,21.102353750094938],[-98.35812817977666,21.10269316956003],[-98.36000060001551,21.102713659582115],[-98.36037665006883,21.101697619928004],[-98.36210975031614,21.101338619904272],[-98.36356838041303,21.10119688023277],[-98.36392713983014,21.102397579984952],[-98.36504694968363,21.102691459844923],[-98.36566831016097,21.102550379796675],[-98.36727659982304,21.101104550360912],[-98.36751828968488,21.10011257037437],[-98.36898622954192,21.099862879581003],[-98.3719247803221,21.099745419577225],[-98.3734004498668,21.099582179703432],[-98.3715789201278,21.096249030029075],[-98.37195169000961,21.096188050232126],[-98.37087822999835,21.094175170330104],[-98.37163153958493,21.093333939550106],[-98.37206597001963,21.092413630212107],[-98.3739672900792,21.09142189007048],[-98.37519368958041,21.090949350261184],[-98.37583127976946,21.091601969998266],[-98.37612330965298,21.091320949971745],[-98.37684545960515,21.091982569624538],[-98.37775768013945,21.09167520006712],[-98.37854196980123,21.0917552303018],[-98.37921718019544,21.092397919648462],[-98.3803010296972,21.0924646300245],[-98.38165708046432,21.09289768007433],[-98.38317165041043,21.092284169962905],[-98.38447187952376,21.09141420006204],[-98.38575082999826,21.09023070974365],[-98.38712541995172,21.088414999883884],[-98.38723142966141,21.0871048499449],[-98.38749785980019,21.08674007975235],[-98.38915808011518,21.085398860379367],[-98.39055048021284,21.083449119920733],[-98.39239925967942,21.08133654992355],[-98.3910291799968,21.080161120154035],[-98.3906181804326,21.08037261991488],[-98.38963876984232,21.07899443004481],[-98.38908222021544,21.079232940295405],[-98.38835794009266,21.078418579786543],[-98.38779872012252,21.078280110061236],[-98.38714351035713,21.078519580438027],[-98.38733807966271,21.07749253982093],[-98.38733437037945,21.076176860123624],[-98.38663026038084,21.075583350220757],[-98.38586984994994,21.075258539869054],[-98.38547383008064,21.074150060027655],[-98.38465165977962,21.07409174030049],[-98.38471342042628,21.073300820300002],[-98.38406652030389,21.07313646008333],[-98.38336252041813,21.07195052041997],[-98.38268611993337,21.07210525996846],[-98.38209756973627,21.071209779783185],[-98.3826343697535,21.069979540252568],[-98.3816987999986,21.06951569030839],[-98.38225934973453,21.06890424989151],[-98.38134322020176,21.068489419975553],[-98.38200113994762,21.067821629652506],[-98.38132475023406,21.067161750257217],[-98.38214142029258,21.066275450121434],[-98.38078428977369,21.065250849963817],[-98.3831358799748,21.064275629624785],[-98.38391408035547,21.064559720269248],[-98.38615568960715,21.064006029991162],[-98.38617992004527,21.063465829933296],[-98.3870488802487,21.063659970099735],[-98.38860369014289,21.062952140402647],[-98.38993046012583,21.062576619600044],[-98.39167465978763,21.062272910269137],[-98.3924474497788,21.06336037037189],[-98.39339854040198,21.063495320313557],[-98.39375714968085,21.063061450326785],[-98.3944288898363,21.063277480126345],[-98.39524476964563,21.062986349745504],[-98.3958494598077,21.062049830154635],[-98.39638860027753,21.062832890431316],[-98.396996889718,21.063131019964466],[-98.3974237998163,21.062277799784344],[-98.39735275006377,21.061519569978028],[-98.39828165967381,21.06076925958071],[-98.39821018041725,21.0600537400478],[-98.39969154038543,21.059309220133567],[-98.40070533981535,21.058325089604395],[-98.4018273497724,21.057646259755366],[-98.40258614956818,21.05739228022735],[-98.4034498295816,21.05669602042244],[-98.40385465024792,21.055596509905012],[-98.4030613199586,21.055119859987236],[-98.40419606030183,21.053843309823595],[-98.40497322007184,21.052303600189006],[-98.40396680007059,21.051987169874],[-98.40319004987026,21.049725780078848],[-98.40312428999908,21.048025910187373],[-98.40343399981475,21.046755110305188],[-98.40451690963482,21.046434339882946],[-98.40711663017105,21.045469719660375],[-98.40858022973997,21.04507841995554],[-98.40895411007729,21.04449131978296],[-98.4112219999695,21.045782850419684],[-98.41190535013834,21.045893720103702],[-98.4136338898384,21.04458152005694],[-98.41595535035336,21.043842340261715],[-98.41625443031525,21.043032739966517],[-98.41619225044194,21.040191570234626],[-98.41672462991781,21.03855969004916],[-98.41717559980397,21.037847350245208],[-98.41781188017696,21.03636805029832],[-98.41829459991273,21.035600690283495],[-98.41898577994806,21.035154570154635],[-98.41979554963865,21.033925059673017],[-98.42054435016574,21.033657600033997],[-98.42070482960483,21.032999089934712],[-98.4202521101337,21.03198309020469],[-98.41949445952207,21.03146978026513],[-98.42044914976502,21.029879799689116],[-98.42120100032766,21.029458199701153],[-98.42155817032447,21.028112110057496],[-98.42292419963111,21.027370049860707],[-98.42359237011934,21.02681425004158],[-98.42548411042372,21.02626011976687],[-98.42641938036135,21.024988369950773],[-98.42967801958287,21.022317579598],[-98.4307580802196,21.022332230313438],[-98.43206998041303,21.02136901958315],[-98.43441734012767,21.021138919634748],[-98.43507248021518,21.020882180057853],[-98.43612326021046,21.021185280234462],[-98.43697646004512,21.020431279613042],[-98.43711354033941,21.018792819665524],[-98.43785470990099,21.01761683042551],[-98.43768185965622,21.016735629722525],[-98.43827893964155,21.01577990959298],[-98.43899981962474,21.01511667984692],[-98.43903035001516,21.01409601982928],[-98.43944396979633,21.013916309651947],[-98.43909877043892,21.01214759987021],[-98.43952305997983,21.011917940122306],[-98.43915241985557,21.011136719789853],[-98.43936885020557,21.009808549909128],[-98.43911926043702,21.008677770136085],[-98.44020048026681,21.008618089646],[-98.43981724969271,21.008084599612868],[-98.4396569502988,21.00693476963285],[-98.44038011004591,21.00668402985932],[-98.44027842974376,21.00553052032639],[-98.44056184958434,21.00392502000113],[-98.43812342991887,21.00386351018217],[-98.43844114968883,21.001898420184578],[-98.43884703018071,21.000628800271425],[-98.43905728009048,20.99930392018961],[-98.44015487986786,20.99448399989916],[-98.44077062037228,20.991341340107574],[-98.44100449028616,20.989768350115675],[-98.4413867698134,20.988095089923323],[-98.44324570986994,20.978155200242895],[-98.44159662957017,20.97795668005892],[-98.43915810960318,20.97737773967459],[-98.43454117991931,20.97853395015471],[-98.43473145006325,20.97991563034432],[-98.43442531958755,20.980309770172475],[-98.43273929026931,20.981093799622357],[-98.43133091971175,20.982624489792094],[-98.43095157983805,20.984027020048124],[-98.4284651699646,20.986255969914094],[-98.42795055036342,20.986341969640424],[-98.42771294017642,20.987350149954697],[-98.42727159966516,20.988341319917343],[-98.42614547976626,20.98939036974053],[-98.42446955033772,20.990284630276378],[-98.4233941195424,20.990616920372684],[-98.42124411972324,20.991057549725856],[-98.41962880009793,20.99211587984103],[-98.40830811999226,20.988646939643267],[-98.40682715023313,20.98839098027902],[-98.40607162962797,20.98788057000863],[-98.40243440013828,20.986617980343535],[-98.40069076994997,20.986076629641335],[-98.3999455702702,20.98547445009194],[-98.3952588299374,20.984219949968736],[-98.3933327396993,20.98412077043882],[-98.39284475041151,20.98421339981433],[-98.39111457985335,20.984097450103235],[-98.38986941980453,20.98418957006214],[-98.38817485976206,20.98454783030286],[-98.38747944951896,20.984299020084656],[-98.38617654978724,20.984598519922706],[-98.38521388989976,20.985132890126216],[-98.38343087995904,20.985591979935318],[-98.38283095004853,20.98621929032917],[-98.38222491988357,20.986456029566213],[-98.38075513988724,20.98664228043628],[-98.38033442044787,20.987138940263392],[-98.37659218038834,20.984960650140433],[-98.37509314986335,20.983768459554046],[-98.37511454978976,20.982298780410378],[-98.37532754970226,20.98102351984847],[-98.37598662962519,20.97944495023949],[-98.37582812013297,20.978902320322717],[-98.37357102987329,20.978456689964066],[-98.37112520034115,20.97813094957172],[-98.36801145976706,20.976100309973422],[-98.36603194964755,20.975261539839618],[-98.36507002966593,20.974645969680598],[-98.36366782040788,20.974192200175345],[-98.36244663027313,20.97331860035157],[-98.36081224994348,20.97126605025763],[-98.35995126037919,20.970001310131845],[-98.35951171963713,20.967985800230977],[-98.35811869043577,20.96540148021869],[-98.35692928957981,20.96410745975327],[-98.35612722030281,20.961994739609747],[-98.35523309037504,20.961514799727468],[-98.35376670961047,20.96212597965688],[-98.35245365952305,20.961812630336528],[-98.35083825958881,20.96233911983287],[-98.35033054961559,20.962309150102204],[-98.34939225975239,20.9618199101041],[-98.34796816974095,20.959657490037557],[-98.34721819986811,20.95798611977062],[-98.34692030970194,20.9565199197554],[-98.34566962964809,20.955618059888447],[-98.34552757957407,20.95393551020442],[-98.34326492030233,20.952209580065563],[-98.34231468981118,20.951240220271103],[-98.342839550319,20.95025091983467],[-98.342577400042,20.949878449972818],[-98.34273469020593,20.948326309652465],[-98.34373347957478,20.948717580193406],[-98.34457729026946,20.947960599911813],[-98.3451802196317,20.948450280052032],[-98.34668391033874,20.94796885029895],[-98.34774462971386,20.94721896969786],[-98.34848848965626,20.945920800303103],[-98.34785117979055,20.945172050066187],[-98.3482180304157,20.944318079648674],[-98.3493395999458,20.94378642996346],[-98.34975209005627,20.944493630166512],[-98.35136557047517,20.943472479685866],[-98.35244881956363,20.94255142038605],[-98.35027585043541,20.94121134044303],[-98.35026886027958,20.940071400242225],[-98.34984144967443,20.93982567968354],[-98.34928425967526,20.94046763021932],[-98.3483124002799,20.940509629983424],[-98.34846746041967,20.94108577978446],[-98.34789173963485,20.94151814994524],[-98.34548740042652,20.94178737032807],[-98.34574028033357,20.938429650101344],[-98.34222228036641,20.93592886032034],[-98.34224507992244,20.935435769929498],[-98.34163257959234,20.935083180327542],[-98.34178122006777,20.93447465045269],[-98.34122873981785,20.93372055022917],[-98.34092060013297,20.93269686019833],[-98.34028948962812,20.932066400248473],[-98.33949982989093,20.931827420235354],[-98.33889797020136,20.931337829949673],[-98.33727977008026,20.930804419838257],[-98.33665914965847,20.9319713395816],[-98.33605573989652,20.93150697959676],[-98.33654151034641,20.93068348029922],[-98.33592886040293,20.930383419861528],[-98.3354971500986,20.93118127990697],[-98.3346227695448,20.930714199573117],[-98.33346364974449,20.930798519851667],[-98.33355951001718,20.930369830296915],[-98.3330740300141,20.929855450330365],[-98.33119334040097,20.929802949591007],[-98.33048988981494,20.92962663004815],[-98.33091234974044,20.930712739922466],[-98.32906589029584,20.930364679579544],[-98.32811557983703,20.93076918008558],[-98.3272954496921,20.92976945038235],[-98.32707399956874,20.930074459872866],[-98.32720274011454,20.930991030328894],[-98.32620719955823,20.931122549947762],[-98.32490563004826,20.931742679936573],[-98.323646890043,20.931741680370358],[-98.32192704952499,20.932077890007744],[-98.32043314042485,20.931768480162575],[-98.31873649023473,20.931978000079617],[-98.31809139969367,20.932247750116158],[-98.31516947969246,20.93466305009808],[-98.31453001957546,20.9355189999102],[-98.31339271936862,20.936712449564894],[-98.31252391902012,20.937869170090618],[-98.31129554874268,20.940051139571658],[-98.31220925920235,20.940128339627897],[-98.31170679925528,20.94258097031304],[-98.31176151911745,20.943150489955418],[-98.31119208893121,20.943751249993035],[-98.31078177868376,20.945333449736648],[-98.31148077862927,20.945765750032983],[-98.31253830996569,20.946033370225106],[-98.31329134027006,20.945649449698802],[-98.3157611198769,20.94683392002853],[-98.31727748991393,20.946765370234832],[-98.31844471993978,20.947390630134876],[-98.31945008030708,20.94767404984674],[-98.31948984970643,20.948493090349736],[-98.32017905000477,20.949054939815298],[-98.32086705986286,20.94846063020767],[-98.32234734003853,20.94899200036855],[-98.32323751048264,20.94824921967876],[-98.32383797032102,20.949202709652603],[-98.3243980897249,20.9490011502724],[-98.3250691201361,20.94978066000574],[-98.32521340011478,20.950650029779535],[-98.32615088011762,20.95128938017363],[-98.3266134596884,20.952100309561743],[-98.32739546023613,20.951890399706866],[-98.32773722962568,20.953145629639227],[-98.32835029026116,20.95349762002009],[-98.3281337801814,20.95447236991594],[-98.3298645699784,20.956210879730307],[-98.3296205198893,20.956986019948342],[-98.3300618002256,20.958367549625404],[-98.32905693992035,20.959220709766548],[-98.32769889040956,20.959051419885675],[-98.32776346044704,20.95781712014962],[-98.32543638029543,20.958019369589888],[-98.3258405200774,20.95867556992493],[-98.32580827971921,20.959358829688803],[-98.32669147990532,20.96063642017715],[-98.32651297014387,20.961486769612378],[-98.32702542036233,20.962409320175382],[-98.32803214963168,20.96464225025908],[-98.32867264992167,20.964347349615096],[-98.32932162981078,20.96554054985508],[-98.32956651031586,20.966733460139977],[-98.33037177981161,20.96695278023946],[-98.33135810989748,20.968071850423144],[-98.3321531404349,20.970084979902335],[-98.33256606022017,20.972234949781495],[-98.33259679969959,20.973498969849253],[-98.33198329034973,20.97576883036827],[-98.33229930968294,20.97683529021613],[-98.33312828997907,20.977851460443585],[-98.33415612027451,20.980174199993076],[-98.33492897952196,20.98156960029393],[-98.33533167990183,20.98278949021866],[-98.33638837968192,20.983591260184273],[-98.33724085957672,20.98395076987613],[-98.33881814021295,20.9849363996433],[-98.33932595046836,20.98558975004306],[-98.33921048996554,20.98653805995085],[-98.33876147965296,20.987406550295333],[-98.33764314984417,20.988620519881028],[-98.33727123016877,20.988827940212577],[-98.33674738000775,20.989835350251123],[-98.33644613991295,20.990843650255435],[-98.3364786297907,20.991888049949985],[-98.3354736899185,20.99261512003802],[-98.33413749017026,20.992749140424394],[-98.3330070896664,20.993615449923954],[-98.33227577961611,20.993787890187637],[-98.33164991023676,20.994955660105855],[-98.33076986044543,20.99589763028865],[-98.33036970958788,20.99689577984599],[-98.32971603005937,20.99727410957284],[-98.3296215402665,20.998071690209862],[-98.32997348970387,20.999396319851478],[-98.3306328896427,21.000076399633624],[-98.33137422980387,21.001214739979027],[-98.33035824974303,21.00216145961652],[-98.32935733984198,21.002291320285302],[-98.32576217994777,21.003191940384],[-98.32556205020985,21.00432728021572],[-98.3244219695628,21.00475292037142],[-98.32275144999727,21.00450025973494],[-98.32171772007618,21.004922139854532],[-98.32008925032997,21.00629632013846],[-98.32180875047314,21.009341369766275],[-98.3211096496338,21.009697629661137],[-98.32133962951076,21.011612970316865],[-98.32038556990453,21.011469289756146],[-98.31957090995924,21.01201408034628],[-98.31892105962405,21.012799059972828],[-98.31851276988876,21.01387391961873],[-98.3187547500951,21.01467122017444],[-98.3180548300586,21.016435880430063],[-98.31798615032186,21.018715460240518],[-98.31831577005046,21.020864940245758],[-98.31854155011116,21.021363599550085],[-98.31867366007634,21.022727710121124],[-98.31952238013233,21.025104740157605],[-98.31948348023613,21.027008509962133],[-98.31865164976998,21.02727264964646],[-98.31633979953766,21.027496630236524],[-98.31527689039727,21.02772525960052],[-98.31564806031189,21.029470940002977],[-98.31660500007118,21.030130310352],[-98.31702068955094,21.030688459864248],[-98.31717015040164,21.031697230308993],[-98.31699957956741,21.032496579825278],[-98.3171350503789,21.03393965984692],[-98.31702472005615,21.035800910393032],[-98.31770447962127,21.035961800264623],[-98.31787573956969,21.037067089562004],[-98.31863227992224,21.037911539842803],[-98.31957571970402,21.038638350145387],[-98.31991575039044,21.039266579731606],[-98.31991916969753,21.04014710992332],[-98.32017486012073,21.040884749967102],[-98.31953081952112,21.043510850024926],[-98.31942694954934,21.045367970331444],[-98.31729726026721,21.045950090421808],[-98.3165529996084,21.046454519985712],[-98.31524427990487,21.045922279709863],[-98.31442827985094,21.046488770331376],[-98.31351128037775,21.046413309697606],[-98.31305595038799,21.04593051024482],[-98.31176177032704,21.045346349830968],[-98.31005142992318,21.04547517017782],[-98.3092648003411,21.047132520273955],[-98.30858955038174,21.047063450434642],[-98.30848607977221,21.047594479571373],[-98.30751108967858,21.047519149743525],[-98.30734239959708,21.048850889791026],[-98.30654056989675,21.048789719994634],[-98.3072997802441,21.050615650350686],[-98.30772140024077,21.05232110975622],[-98.30841620039111,21.053744909959676],[-98.30844862988968,21.054610139547286],[-98.30785925001554,21.056100460291777],[-98.30733735003314,21.05673874005444],[-98.30739233958411,21.057390770043643],[-98.30712825044846,21.058604600352872],[-98.30647799994587,21.059086049750817],[-98.306462110224,21.061031260397087],[-98.30509967952644,21.06274448976768],[-98.30470905961859,21.06458895015478],[-98.3043172598412,21.065340940187337],[-98.30416168977472,21.066428549608364],[-98.3050788203744,21.06808423044792],[-98.30402394956091,21.06839077006934],[-98.30439051013049,21.069160859674664],[-98.30496639961804,21.069747910441958],[-98.30387822967205,21.071196520204847],[-98.30294532025124,21.072634020373414],[-98.30271935000009,21.073220449843816],[-98.3034594304696,21.0741822497031],[-98.30422483024378,21.075513910087555],[-98.30613892027233,21.077370750200057],[-98.30777125032172,21.0777087997094],[-98.3085268903515,21.078114570205905],[-98.30881496956933,21.078573460412517],[-98.30864023004122,21.079319380329913],[-98.30912880012762,21.080679829842143],[-98.31002068042055,21.081448180258988],[-98.3104149795543,21.083351689705548],[-98.31083346047228,21.08408837031927],[-98.31186725961886,21.084738310368703],[-98.3142863201124,21.085759430366366],[-98.31551154984632,21.087460049890588],[-98.31481568985441,21.08868702017027],[-98.31670417046696,21.088606910417482]]],""type"":""Polygon""}",Atlapexco,MEX
